From Date,To Date,PM2.5
02-11-2021 16:00,02-11-2021 20:00,11.5
02-11-2021 20:00,03-11-2021 00:00,14.54
03-11-2021 00:00,03-11-2021 04:00,25.75
03-11-2021 04:00,03-11-2021 08:00,37
03-11-2021 08:00,03-11-2021 12:00,37.31
03-11-2021 12:00,03-11-2021 16:00,16.4
03-11-2021 16:00,03-11-2021 20:00,20.38
03-11-2021 20:00,04-11-2021 00:00,26.87
04-11-2021 00:00,04-11-2021 04:00,30.33
04-11-2021 04:00,04-11-2021 08:00,40.64
04-11-2021 08:00,04-11-2021 12:00,49.88
04-11-2021 12:00,04-11-2021 16:00,37.31
04-11-2021 16:00,04-11-2021 20:00,52.71
04-11-2021 20:00,05-11-2021 00:00,253
05-11-2021 00:00,05-11-2021 04:00,32.07
05-11-2021 04:00,05-11-2021 08:00,49.69
05-11-2021 08:00,05-11-2021 12:00,57
05-11-2021 12:00,05-11-2021 16:00,51.13
05-11-2021 16:00,05-11-2021 20:00,66.93
05-11-2021 20:00,06-11-2021 00:00,75.56
06-11-2021 00:00,06-11-2021 04:00,75.43
06-11-2021 04:00,06-11-2021 08:00,84.06
06-11-2021 08:00,06-11-2021 12:00,84.44
06-11-2021 12:00,06-11-2021 16:00,75.62
06-11-2021 16:00,06-11-2021 20:00,88.8
06-11-2021 20:00,07-11-2021 00:00,84.77
07-11-2021 00:00,07-11-2021 04:00,73.6
07-11-2021 04:00,07-11-2021 08:00,73.5
07-11-2021 08:00,07-11-2021 12:00,75.85
07-11-2021 12:00,07-11-2021 16:00,70
07-11-2021 16:00,07-11-2021 20:00,72.31
07-11-2021 20:00,08-11-2021 00:00,83.07
08-11-2021 00:00,08-11-2021 04:00,62.69
08-11-2021 04:00,08-11-2021 08:00,58.44
08-11-2021 08:00,08-11-2021 12:00,59.27
08-11-2021 12:00,08-11-2021 16:00,56.93
08-11-2021 16:00,08-11-2021 20:00,62.27
08-11-2021 20:00,09-11-2021 00:00,109
09-11-2021 00:00,09-11-2021 04:00,68.33
09-11-2021 04:00,09-11-2021 08:00,66.69
09-11-2021 08:00,09-11-2021 12:00,105.21
09-11-2021 12:00,09-11-2021 16:00,101.29
09-11-2021 16:00,09-11-2021 20:00,74.27
09-11-2021 20:00,10-11-2021 00:00,70.93
10-11-2021 00:00,10-11-2021 04:00,81.93
10-11-2021 04:00,10-11-2021 08:00,83.27
10-11-2021 08:00,10-11-2021 12:00,100
10-11-2021 12:00,10-11-2021 16:00,103.83
10-11-2021 16:00,10-11-2021 20:00,72.56
10-11-2021 20:00,11-11-2021 00:00,71.6
11-11-2021 00:00,11-11-2021 04:00,72.73
11-11-2021 04:00,11-11-2021 08:00,65.81
11-11-2021 08:00,11-11-2021 12:00,50.21
11-11-2021 12:00,11-11-2021 16:00,55.23
11-11-2021 16:00,11-11-2021 20:00,38.85
11-11-2021 20:00,12-11-2021 00:00,34.42
12-11-2021 00:00,12-11-2021 04:00,23.69
12-11-2021 04:00,12-11-2021 08:00,18.29
12-11-2021 08:00,12-11-2021 12:00,20.91
12-11-2021 12:00,12-11-2021 16:00,9.8
12-11-2021 16:00,12-11-2021 20:00,7.64
12-11-2021 20:00,13-11-2021 00:00,12.67
13-11-2021 00:00,13-11-2021 04:00,
13-11-2021 04:00,13-11-2021 08:00,14.5
13-11-2021 08:00,13-11-2021 12:00,13.33
13-11-2021 12:00,13-11-2021 16:00,11
13-11-2021 16:00,13-11-2021 20:00,12.14
13-11-2021 20:00,14-11-2021 00:00,9.53
14-11-2021 00:00,14-11-2021 04:00,3.33
14-11-2021 04:00,14-11-2021 08:00,6.38
14-11-2021 08:00,14-11-2021 12:00,17
14-11-2021 12:00,14-11-2021 16:00,1
14-11-2021 16:00,14-11-2021 20:00,
14-11-2021 20:00,15-11-2021 00:00,
15-11-2021 00:00,15-11-2021 04:00,
15-11-2021 04:00,15-11-2021 08:00,
15-11-2021 08:00,15-11-2021 12:00,
15-11-2021 12:00,15-11-2021 16:00,5.55
15-11-2021 16:00,15-11-2021 20:00,11.06
15-11-2021 20:00,16-11-2021 00:00,10.93
16-11-2021 00:00,16-11-2021 04:00,10
16-11-2021 04:00,16-11-2021 08:00,13.4
16-11-2021 08:00,16-11-2021 12:00,17.47
16-11-2021 12:00,16-11-2021 16:00,15.13
16-11-2021 16:00,16-11-2021 20:00,23.86
16-11-2021 20:00,17-11-2021 00:00,
17-11-2021 00:00,17-11-2021 04:00,32
17-11-2021 04:00,17-11-2021 08:00,
17-11-2021 08:00,17-11-2021 12:00,34.57
17-11-2021 12:00,17-11-2021 16:00,44.53
17-11-2021 16:00,17-11-2021 20:00,61.12
17-11-2021 20:00,18-11-2021 00:00,65.13
18-11-2021 00:00,18-11-2021 04:00,79.2
18-11-2021 04:00,18-11-2021 08:00,71.47
18-11-2021 08:00,18-11-2021 12:00,60.21
18-11-2021 12:00,18-11-2021 16:00,77.93
18-11-2021 16:00,18-11-2021 20:00,94
18-11-2021 20:00,19-11-2021 00:00,100.67
19-11-2021 00:00,19-11-2021 04:00,78.19
19-11-2021 04:00,19-11-2021 08:00,65.69
19-11-2021 08:00,19-11-2021 12:00,57.5
19-11-2021 12:00,19-11-2021 16:00,54.87
19-11-2021 16:00,19-11-2021 20:00,53.2
19-11-2021 20:00,20-11-2021 00:00,43.62
20-11-2021 00:00,20-11-2021 04:00,41.75
20-11-2021 04:00,20-11-2021 08:00,36
20-11-2021 08:00,20-11-2021 12:00,46.07
20-11-2021 12:00,20-11-2021 16:00,29.75
20-11-2021 16:00,20-11-2021 20:00,34.87
20-11-2021 20:00,21-11-2021 00:00,23.07
21-11-2021 00:00,21-11-2021 04:00,35.38
21-11-2021 04:00,21-11-2021 08:00,32.5
21-11-2021 08:00,21-11-2021 12:00,16.07
21-11-2021 12:00,21-11-2021 16:00,11.25
21-11-2021 16:00,21-11-2021 20:00,20.8
21-11-2021 20:00,22-11-2021 00:00,28.57
22-11-2021 00:00,22-11-2021 04:00,36.94
22-11-2021 04:00,22-11-2021 08:00,54.93
22-11-2021 08:00,22-11-2021 12:00,28.36
22-11-2021 12:00,22-11-2021 16:00,9.13
22-11-2021 16:00,22-11-2021 20:00,16.88
22-11-2021 20:00,23-11-2021 00:00,24.08
23-11-2021 00:00,23-11-2021 04:00,26.93
23-11-2021 04:00,23-11-2021 08:00,47.12
23-11-2021 08:00,23-11-2021 12:00,45.07
23-11-2021 12:00,23-11-2021 16:00,22.07
23-11-2021 16:00,23-11-2021 20:00,14.2
23-11-2021 20:00,24-11-2021 00:00,13.64
24-11-2021 00:00,24-11-2021 04:00,13.71
24-11-2021 04:00,24-11-2021 08:00,17.86
24-11-2021 08:00,24-11-2021 12:00,28.2
24-11-2021 12:00,24-11-2021 16:00,32.2
24-11-2021 16:00,24-11-2021 20:00,34.4
24-11-2021 20:00,25-11-2021 00:00,59.07
25-11-2021 00:00,25-11-2021 04:00,67.83
25-11-2021 04:00,25-11-2021 08:00,75.86
25-11-2021 08:00,25-11-2021 12:00,76.27
25-11-2021 12:00,25-11-2021 16:00,73.93
25-11-2021 16:00,25-11-2021 20:00,82.13
25-11-2021 20:00,26-11-2021 00:00,82.5
26-11-2021 00:00,26-11-2021 04:00,79.86
26-11-2021 04:00,26-11-2021 08:00,76.86
26-11-2021 08:00,26-11-2021 12:00,78.81
26-11-2021 12:00,26-11-2021 16:00,59.69
26-11-2021 16:00,26-11-2021 20:00,68.71
26-11-2021 20:00,27-11-2021 00:00,69.33
27-11-2021 00:00,27-11-2021 04:00,76
27-11-2021 04:00,27-11-2021 08:00,83
27-11-2021 08:00,27-11-2021 12:00,78.31
27-11-2021 12:00,27-11-2021 16:00,79.75
27-11-2021 16:00,27-11-2021 20:00,82.75
27-11-2021 20:00,28-11-2021 00:00,84.64
28-11-2021 00:00,28-11-2021 04:00,89.07
28-11-2021 04:00,28-11-2021 08:00,104.88
28-11-2021 08:00,28-11-2021 12:00,110.82
28-11-2021 12:00,28-11-2021 16:00,
28-11-2021 16:00,28-11-2021 20:00,
28-11-2021 20:00,29-11-2021 00:00,
29-11-2021 00:00,29-11-2021 04:00,
29-11-2021 04:00,29-11-2021 08:00,
29-11-2021 08:00,29-11-2021 12:00,69.8
29-11-2021 12:00,29-11-2021 16:00,60.07
29-11-2021 16:00,29-11-2021 20:00,67.77
29-11-2021 20:00,30-11-2021 00:00,69.69
30-11-2021 00:00,30-11-2021 04:00,59.27
30-11-2021 04:00,30-11-2021 08:00,64
30-11-2021 08:00,30-11-2021 12:00,64.19
30-11-2021 12:00,30-11-2021 16:00,63.62
30-11-2021 16:00,30-11-2021 20:00,79.93
30-11-2021 20:00,01-12-2021 00:00,81.21
01-12-2021 00:00,01-12-2021 04:00,83.88
01-12-2021 04:00,01-12-2021 08:00,81.93
01-12-2021 08:00,01-12-2021 12:00,85.42
01-12-2021 12:00,01-12-2021 16:00,76.69
01-12-2021 16:00,01-12-2021 20:00,77.15
01-12-2021 20:00,02-12-2021 00:00,85.57
02-12-2021 00:00,02-12-2021 04:00,75.62
02-12-2021 04:00,02-12-2021 08:00,77
02-12-2021 08:00,02-12-2021 12:00,74.31
02-12-2021 12:00,02-12-2021 16:00,64
02-12-2021 16:00,02-12-2021 20:00,58.75
02-12-2021 20:00,03-12-2021 00:00,50.62
03-12-2021 00:00,03-12-2021 04:00,45.6
03-12-2021 04:00,03-12-2021 08:00,58.27
03-12-2021 08:00,03-12-2021 12:00,64.71
03-12-2021 12:00,03-12-2021 16:00,60.31
03-12-2021 16:00,03-12-2021 20:00,43.62
03-12-2021 20:00,04-12-2021 00:00,33.07
04-12-2021 00:00,04-12-2021 04:00,29.62
04-12-2021 04:00,04-12-2021 08:00,26.43
04-12-2021 08:00,04-12-2021 12:00,32.21
04-12-2021 12:00,04-12-2021 16:00,35.82
04-12-2021 16:00,04-12-2021 20:00,20.85
04-12-2021 20:00,05-12-2021 00:00,15.27
05-12-2021 00:00,05-12-2021 04:00,11.85
05-12-2021 04:00,05-12-2021 08:00,39.89
05-12-2021 08:00,05-12-2021 12:00,26.18
05-12-2021 12:00,05-12-2021 16:00,26
05-12-2021 16:00,05-12-2021 20:00,20.4
05-12-2021 20:00,06-12-2021 00:00,16.5
06-12-2021 00:00,06-12-2021 04:00,12.19
06-12-2021 04:00,06-12-2021 08:00,12.53
06-12-2021 08:00,06-12-2021 12:00,30.43
06-12-2021 12:00,06-12-2021 16:00,29
06-12-2021 16:00,06-12-2021 20:00,22.36
06-12-2021 20:00,07-12-2021 00:00,16.71
07-12-2021 00:00,07-12-2021 04:00,18.08
07-12-2021 04:00,07-12-2021 08:00,22.4
07-12-2021 08:00,07-12-2021 12:00,23
07-12-2021 12:00,07-12-2021 16:00,42
07-12-2021 16:00,07-12-2021 20:00,27.14
07-12-2021 20:00,08-12-2021 00:00,23.31
08-12-2021 00:00,08-12-2021 04:00,33.5
08-12-2021 04:00,08-12-2021 08:00,37.54
08-12-2021 08:00,08-12-2021 12:00,53.3
08-12-2021 12:00,08-12-2021 16:00,46.09
08-12-2021 16:00,08-12-2021 20:00,27.83
08-12-2021 20:00,09-12-2021 00:00,19.6
09-12-2021 00:00,09-12-2021 04:00,31.07
09-12-2021 04:00,09-12-2021 08:00,37.54
09-12-2021 08:00,09-12-2021 12:00,37.6
09-12-2021 12:00,09-12-2021 16:00,16.29
09-12-2021 16:00,09-12-2021 20:00,20.6
09-12-2021 20:00,10-12-2021 00:00,24.33
10-12-2021 00:00,10-12-2021 04:00,35.38
10-12-2021 04:00,10-12-2021 08:00,22.27
10-12-2021 08:00,10-12-2021 12:00,20.13
10-12-2021 12:00,10-12-2021 16:00,19.43
10-12-2021 16:00,10-12-2021 20:00,25
10-12-2021 20:00,11-12-2021 00:00,23.47
11-12-2021 00:00,11-12-2021 04:00,23.12
11-12-2021 04:00,11-12-2021 08:00,22.46
11-12-2021 08:00,11-12-2021 12:00,18.8
11-12-2021 12:00,11-12-2021 16:00,20.29
11-12-2021 16:00,11-12-2021 20:00,26.93
11-12-2021 20:00,12-12-2021 00:00,23.15
12-12-2021 00:00,12-12-2021 04:00,23.36
12-12-2021 04:00,12-12-2021 08:00,24.73
12-12-2021 08:00,12-12-2021 12:00,38.27
12-12-2021 12:00,12-12-2021 16:00,42.88
12-12-2021 16:00,12-12-2021 20:00,48.07
12-12-2021 20:00,13-12-2021 00:00,58.87
13-12-2021 00:00,13-12-2021 04:00,76.69
13-12-2021 04:00,13-12-2021 08:00,83.69
13-12-2021 08:00,13-12-2021 12:00,83.07
13-12-2021 12:00,13-12-2021 16:00,69.27
13-12-2021 16:00,13-12-2021 20:00,88.19
13-12-2021 20:00,14-12-2021 00:00,104.93
14-12-2021 00:00,14-12-2021 04:00,100.38
14-12-2021 04:00,14-12-2021 08:00,82.36
14-12-2021 08:00,14-12-2021 12:00,81.07
14-12-2021 12:00,14-12-2021 16:00,67.4
14-12-2021 16:00,14-12-2021 20:00,77.29
14-12-2021 20:00,15-12-2021 00:00,81
15-12-2021 00:00,15-12-2021 04:00,88.47
15-12-2021 04:00,15-12-2021 08:00,91.88
15-12-2021 08:00,15-12-2021 12:00,91.69
15-12-2021 12:00,15-12-2021 16:00,76.94
15-12-2021 16:00,15-12-2021 20:00,82.56
15-12-2021 20:00,16-12-2021 00:00,86.47
16-12-2021 00:00,16-12-2021 04:00,90.69
16-12-2021 04:00,16-12-2021 08:00,95.79
16-12-2021 08:00,16-12-2021 12:00,76.79
16-12-2021 12:00,16-12-2021 16:00,59.27
16-12-2021 16:00,16-12-2021 20:00,69
16-12-2021 20:00,17-12-2021 00:00,73.14
17-12-2021 00:00,17-12-2021 04:00,63.38
17-12-2021 04:00,17-12-2021 08:00,56.27
17-12-2021 08:00,17-12-2021 12:00,50.94
17-12-2021 12:00,17-12-2021 16:00,39.79
17-12-2021 16:00,17-12-2021 20:00,49.86
17-12-2021 20:00,18-12-2021 00:00,60.36
18-12-2021 00:00,18-12-2021 04:00,78.62
18-12-2021 04:00,18-12-2021 08:00,89.21
18-12-2021 08:00,18-12-2021 12:00,49.93
18-12-2021 12:00,18-12-2021 16:00,51.93
18-12-2021 16:00,18-12-2021 20:00,58.79
18-12-2021 20:00,19-12-2021 00:00,59.64
19-12-2021 00:00,19-12-2021 04:00,65.47
19-12-2021 04:00,19-12-2021 08:00,105.92
19-12-2021 08:00,19-12-2021 12:00,84.36
19-12-2021 12:00,19-12-2021 16:00,70.86
19-12-2021 16:00,19-12-2021 20:00,79.29
19-12-2021 20:00,20-12-2021 00:00,93
20-12-2021 00:00,20-12-2021 04:00,133.14
20-12-2021 04:00,20-12-2021 08:00,128.8
20-12-2021 08:00,20-12-2021 12:00,101.43
20-12-2021 12:00,20-12-2021 16:00,90.93
20-12-2021 16:00,20-12-2021 20:00,95.62
20-12-2021 20:00,21-12-2021 00:00,94.73
21-12-2021 00:00,21-12-2021 04:00,62.21
21-12-2021 04:00,21-12-2021 08:00,54.67
21-12-2021 08:00,21-12-2021 12:00,53.13
21-12-2021 12:00,21-12-2021 16:00,37
21-12-2021 16:00,21-12-2021 20:00,42
21-12-2021 20:00,22-12-2021 00:00,67.2
22-12-2021 00:00,22-12-2021 04:00,103.77
22-12-2021 04:00,22-12-2021 08:00,115.14
22-12-2021 08:00,22-12-2021 12:00,150
22-12-2021 12:00,22-12-2021 16:00,74.57
22-12-2021 16:00,22-12-2021 20:00,72
22-12-2021 20:00,23-12-2021 00:00,99.6
23-12-2021 00:00,23-12-2021 04:00,101.67
23-12-2021 04:00,23-12-2021 08:00,145.33
23-12-2021 08:00,23-12-2021 12:00,135.13
23-12-2021 12:00,23-12-2021 16:00,95.06
23-12-2021 16:00,23-12-2021 20:00,76.83
23-12-2021 20:00,24-12-2021 00:00,124.07
24-12-2021 00:00,24-12-2021 04:00,149.5
24-12-2021 04:00,24-12-2021 08:00,135.12
24-12-2021 08:00,24-12-2021 12:00,134.5
24-12-2021 12:00,24-12-2021 16:00,70.19
24-12-2021 16:00,24-12-2021 20:00,74.83
24-12-2021 20:00,25-12-2021 00:00,75.27
25-12-2021 00:00,25-12-2021 04:00,98.46
25-12-2021 04:00,25-12-2021 08:00,91
25-12-2021 08:00,25-12-2021 12:00,85.87
25-12-2021 12:00,25-12-2021 16:00,56.8
25-12-2021 16:00,25-12-2021 20:00,59.91
25-12-2021 20:00,26-12-2021 00:00,60.79
26-12-2021 00:00,26-12-2021 04:00,74.64
26-12-2021 04:00,26-12-2021 08:00,91.06
26-12-2021 08:00,26-12-2021 12:00,72
26-12-2021 12:00,26-12-2021 16:00,50.71
26-12-2021 16:00,26-12-2021 20:00,53.47
26-12-2021 20:00,27-12-2021 00:00,63.43
27-12-2021 00:00,27-12-2021 04:00,76.07
27-12-2021 04:00,27-12-2021 08:00,85.6
27-12-2021 08:00,27-12-2021 12:00,70.6
27-12-2021 12:00,27-12-2021 16:00,38.2
27-12-2021 16:00,27-12-2021 20:00,42.93
27-12-2021 20:00,28-12-2021 00:00,65.67
28-12-2021 00:00,28-12-2021 04:00,75.07
28-12-2021 04:00,28-12-2021 08:00,100.8
28-12-2021 08:00,28-12-2021 12:00,72
28-12-2021 12:00,28-12-2021 16:00,42.25
28-12-2021 16:00,28-12-2021 20:00,46.46
28-12-2021 20:00,29-12-2021 00:00,56.71
29-12-2021 00:00,29-12-2021 04:00,52.8
29-12-2021 04:00,29-12-2021 08:00,60.57
29-12-2021 08:00,29-12-2021 12:00,60.6
29-12-2021 12:00,29-12-2021 16:00,55.83
29-12-2021 16:00,29-12-2021 20:00,44.79
29-12-2021 20:00,30-12-2021 00:00,54.46
30-12-2021 00:00,30-12-2021 04:00,70.85
30-12-2021 04:00,30-12-2021 08:00,77.23
30-12-2021 08:00,30-12-2021 12:00,75.47
30-12-2021 12:00,30-12-2021 16:00,18.62
30-12-2021 16:00,30-12-2021 20:00,50.27
30-12-2021 20:00,31-12-2021 00:00,40.08
31-12-2021 00:00,31-12-2021 04:00,20.2
31-12-2021 04:00,31-12-2021 08:00,20.5
31-12-2021 08:00,31-12-2021 12:00,28.23
31-12-2021 12:00,31-12-2021 16:00,27.62
31-12-2021 16:00,31-12-2021 20:00,37.5
31-12-2021 20:00,01-01-2022 00:00,41.4
01-01-2022 00:00,01-01-2022 04:00,51
01-01-2022 04:00,01-01-2022 08:00,55.43
01-01-2022 08:00,01-01-2022 12:00,57.53
01-01-2022 12:00,01-01-2022 16:00,55.71
01-01-2022 16:00,01-01-2022 20:00,64.6
01-01-2022 20:00,02-01-2022 00:00,68.43
02-01-2022 00:00,02-01-2022 04:00,64
02-01-2022 04:00,02-01-2022 08:00,72.31
02-01-2022 08:00,02-01-2022 12:00,76.07
02-01-2022 12:00,02-01-2022 16:00,63.13
02-01-2022 16:00,02-01-2022 20:00,60.12
02-01-2022 20:00,03-01-2022 00:00,77
03-01-2022 00:00,03-01-2022 04:00,78.2
03-01-2022 04:00,03-01-2022 08:00,81.56
03-01-2022 08:00,03-01-2022 12:00,81.2
03-01-2022 12:00,03-01-2022 16:00,71.5
03-01-2022 16:00,03-01-2022 20:00,68.5
03-01-2022 20:00,04-01-2022 00:00,69.27
04-01-2022 00:00,04-01-2022 04:00,67
04-01-2022 04:00,04-01-2022 08:00,52.64
04-01-2022 08:00,04-01-2022 12:00,57.36
04-01-2022 12:00,04-01-2022 16:00,48.6
04-01-2022 16:00,04-01-2022 20:00,68.54
04-01-2022 20:00,05-01-2022 00:00,79.18
05-01-2022 00:00,05-01-2022 04:00,65.47
05-01-2022 04:00,05-01-2022 08:00,87.06
05-01-2022 08:00,05-01-2022 12:00,86.06
05-01-2022 12:00,05-01-2022 16:00,48.86
05-01-2022 16:00,05-01-2022 20:00,65
05-01-2022 20:00,06-01-2022 00:00,69.93
06-01-2022 00:00,06-01-2022 04:00,105
06-01-2022 04:00,06-01-2022 08:00,121.62
06-01-2022 08:00,06-01-2022 12:00,112.81
06-01-2022 12:00,06-01-2022 16:00,55.21
06-01-2022 16:00,06-01-2022 20:00,56.31
06-01-2022 20:00,07-01-2022 00:00,66.67
07-01-2022 00:00,07-01-2022 04:00,59
07-01-2022 04:00,07-01-2022 08:00,69.43
07-01-2022 08:00,07-01-2022 12:00,84.14
07-01-2022 12:00,07-01-2022 16:00,62.38
07-01-2022 16:00,07-01-2022 20:00,73.43
07-01-2022 20:00,08-01-2022 00:00,93.57
08-01-2022 00:00,08-01-2022 04:00,118.27
08-01-2022 04:00,08-01-2022 08:00,147.67
08-01-2022 08:00,08-01-2022 12:00,114.75
08-01-2022 12:00,08-01-2022 16:00,86.14
08-01-2022 16:00,08-01-2022 20:00,103.73
08-01-2022 20:00,09-01-2022 00:00,112.08
09-01-2022 00:00,09-01-2022 04:00,110.64
09-01-2022 04:00,09-01-2022 08:00,152.14
09-01-2022 08:00,09-01-2022 12:00,138.23
09-01-2022 12:00,09-01-2022 16:00,72.5
09-01-2022 16:00,09-01-2022 20:00,67.57
09-01-2022 20:00,10-01-2022 00:00,74.2
10-01-2022 00:00,10-01-2022 04:00,99.87
10-01-2022 04:00,10-01-2022 08:00,101.67
10-01-2022 08:00,10-01-2022 12:00,55.57
10-01-2022 12:00,10-01-2022 16:00,26.19
10-01-2022 16:00,10-01-2022 20:00,40.12
10-01-2022 20:00,11-01-2022 00:00,45.21
11-01-2022 00:00,11-01-2022 04:00,65.14
11-01-2022 04:00,11-01-2022 08:00,54.08
11-01-2022 08:00,11-01-2022 12:00,23.33
11-01-2022 12:00,11-01-2022 16:00,17.64
11-01-2022 16:00,11-01-2022 20:00,27.56
11-01-2022 20:00,12-01-2022 00:00,26.57
12-01-2022 00:00,12-01-2022 04:00,26.42
12-01-2022 04:00,12-01-2022 08:00,20.12
12-01-2022 08:00,12-01-2022 12:00,23.23
12-01-2022 12:00,12-01-2022 16:00,25.5
12-01-2022 16:00,12-01-2022 20:00,37.6
12-01-2022 20:00,13-01-2022 00:00,21.21
13-01-2022 00:00,13-01-2022 04:00,28.43
13-01-2022 04:00,13-01-2022 08:00,38.33
13-01-2022 08:00,13-01-2022 12:00,47.56
13-01-2022 12:00,13-01-2022 16:00,28.9
13-01-2022 16:00,13-01-2022 20:00,28.79
13-01-2022 20:00,14-01-2022 00:00,9.64
14-01-2022 00:00,14-01-2022 04:00,16.83
14-01-2022 04:00,14-01-2022 08:00,65.08
14-01-2022 08:00,14-01-2022 12:00,59
14-01-2022 12:00,14-01-2022 16:00,26
14-01-2022 16:00,14-01-2022 20:00,29.21
14-01-2022 20:00,15-01-2022 00:00,33.21
15-01-2022 00:00,15-01-2022 04:00,31.38
15-01-2022 04:00,15-01-2022 08:00,41.64
15-01-2022 08:00,15-01-2022 12:00,41.57
15-01-2022 12:00,15-01-2022 16:00,36.94
15-01-2022 16:00,15-01-2022 20:00,30.73
15-01-2022 20:00,16-01-2022 00:00,32.2
16-01-2022 00:00,16-01-2022 04:00,38.4
16-01-2022 04:00,16-01-2022 08:00,38.75
16-01-2022 08:00,16-01-2022 12:00,40.79
16-01-2022 12:00,16-01-2022 16:00,42.19
16-01-2022 16:00,16-01-2022 20:00,53.79
16-01-2022 20:00,17-01-2022 00:00,50.36
17-01-2022 00:00,17-01-2022 04:00,51.2
17-01-2022 04:00,17-01-2022 08:00,56.36
17-01-2022 08:00,17-01-2022 12:00,61.69
17-01-2022 12:00,17-01-2022 16:00,60.62
17-01-2022 16:00,17-01-2022 20:00,83.87
17-01-2022 20:00,18-01-2022 00:00,93.27
18-01-2022 00:00,18-01-2022 04:00,77.75
18-01-2022 04:00,18-01-2022 08:00,79.5
18-01-2022 08:00,18-01-2022 12:00,79.44
18-01-2022 12:00,18-01-2022 16:00,70.62
18-01-2022 16:00,18-01-2022 20:00,48.92
18-01-2022 20:00,19-01-2022 00:00,74.64
19-01-2022 00:00,19-01-2022 04:00,99.19
19-01-2022 04:00,19-01-2022 08:00,120.14
19-01-2022 08:00,19-01-2022 12:00,112.44
19-01-2022 12:00,19-01-2022 16:00,69.94
19-01-2022 16:00,19-01-2022 20:00,70.93
19-01-2022 20:00,20-01-2022 00:00,99.36
20-01-2022 00:00,20-01-2022 04:00,120.87
20-01-2022 04:00,20-01-2022 08:00,116.25
20-01-2022 08:00,20-01-2022 12:00,125.36
20-01-2022 12:00,20-01-2022 16:00,75.44
20-01-2022 16:00,20-01-2022 20:00,74.31
20-01-2022 20:00,21-01-2022 00:00,78.21
21-01-2022 00:00,21-01-2022 04:00,86.07
21-01-2022 04:00,21-01-2022 08:00,80.94
21-01-2022 08:00,21-01-2022 12:00,91.53
21-01-2022 12:00,21-01-2022 16:00,80.88
21-01-2022 16:00,21-01-2022 20:00,73.88
21-01-2022 20:00,22-01-2022 00:00,77.8
22-01-2022 00:00,22-01-2022 04:00,69.27
22-01-2022 04:00,22-01-2022 08:00,73.73
22-01-2022 08:00,22-01-2022 12:00,102.29
22-01-2022 12:00,22-01-2022 16:00,56.53
22-01-2022 16:00,22-01-2022 20:00,49.4
22-01-2022 20:00,23-01-2022 00:00,106.71
23-01-2022 00:00,23-01-2022 04:00,70.38
23-01-2022 04:00,23-01-2022 08:00,93.27
23-01-2022 08:00,23-01-2022 12:00,92.12
23-01-2022 12:00,23-01-2022 16:00,50.08
23-01-2022 16:00,23-01-2022 20:00,45.06
23-01-2022 20:00,24-01-2022 00:00,61.44
24-01-2022 00:00,24-01-2022 04:00,57.36
24-01-2022 04:00,24-01-2022 08:00,52.88
24-01-2022 08:00,24-01-2022 12:00,73.4
24-01-2022 12:00,24-01-2022 16:00,63.33
24-01-2022 16:00,24-01-2022 20:00,24.31
24-01-2022 20:00,25-01-2022 00:00,30.53
25-01-2022 00:00,25-01-2022 04:00,29.67
25-01-2022 04:00,25-01-2022 08:00,50.73
25-01-2022 08:00,25-01-2022 12:00,59.08
25-01-2022 12:00,25-01-2022 16:00,54.5
25-01-2022 16:00,25-01-2022 20:00,49.73
25-01-2022 20:00,26-01-2022 00:00,35.93
26-01-2022 00:00,26-01-2022 04:00,24.19
26-01-2022 04:00,26-01-2022 08:00,30.81
26-01-2022 08:00,26-01-2022 12:00,32.38
26-01-2022 12:00,26-01-2022 16:00,34.62
26-01-2022 16:00,26-01-2022 20:00,38.27
26-01-2022 20:00,27-01-2022 00:00,31.06
27-01-2022 00:00,27-01-2022 04:00,47.47
27-01-2022 04:00,27-01-2022 08:00,63.56
27-01-2022 08:00,27-01-2022 12:00,59.31
27-01-2022 12:00,27-01-2022 16:00,63.69
27-01-2022 16:00,27-01-2022 20:00,74.62
27-01-2022 20:00,28-01-2022 00:00,84.08
28-01-2022 00:00,28-01-2022 04:00,83.88
28-01-2022 04:00,28-01-2022 08:00,79.62
28-01-2022 08:00,28-01-2022 12:00,83.56
28-01-2022 12:00,28-01-2022 16:00,68.62
28-01-2022 16:00,28-01-2022 20:00,66.69
28-01-2022 20:00,29-01-2022 00:00,68.23
29-01-2022 00:00,29-01-2022 04:00,55.67
29-01-2022 04:00,29-01-2022 08:00,53.14
29-01-2022 08:00,29-01-2022 12:00,54.19
29-01-2022 12:00,29-01-2022 16:00,40.14
29-01-2022 16:00,29-01-2022 20:00,47.62
29-01-2022 20:00,30-01-2022 00:00,68
30-01-2022 00:00,30-01-2022 04:00,102.53
30-01-2022 04:00,30-01-2022 08:00,106
30-01-2022 08:00,30-01-2022 12:00,94.06
30-01-2022 12:00,30-01-2022 16:00,65.06
30-01-2022 16:00,30-01-2022 20:00,61.56
30-01-2022 20:00,31-01-2022 00:00,71.27
31-01-2022 00:00,31-01-2022 04:00,113.07
31-01-2022 04:00,31-01-2022 08:00,125.56
31-01-2022 08:00,31-01-2022 12:00,99.07
31-01-2022 12:00,31-01-2022 16:00,64.69
31-01-2022 16:00,31-01-2022 20:00,80.12
31-01-2022 20:00,01-02-2022 00:00,68.5
